"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,2665,"Clarendon","SC",,859,93100,-0.00214362272240086,-0.0411946446961895,-0.0490296220633299,0.0683282499218965,,"2015-11","2015-Q4",100200,-0.0708582834331337,"2015-01"
2016-05-31,1143,"Lassen","CA","Susanville",860,151400,0.0120320855614973,0.0492030492030492,0.197784810126582,0.0343108158165559,-0.0495231931798995,"2005-12","2005-Q4",255700,-0.40789988267501,"2003-07"
2016-05-31,1659,"De Soto","FL","Arcadia",861,100400,0.00803212851405622,0.0491118077324974,0.104510451045105,0.0626325160111747,-0.0463631638058578,"2006-05","2006-Q2",161400,-0.377942998760843,"2004-10"
2016-05-31,1921,"McClain","OK","Oklahoma City",862,135700,0.00295639320029564,0.0126865671641791,0.0438461538461538,0.0421306158714021,,"2015-12","2015-Q4",135800,-0.000736377025036819,"2015-12"
2016-05-31,357,"Adams","IN","Decatur",863,99900,0,-0.0167322834645669,0.0571428571428571,0.0141989613537639,-0.00600314468397967,"2005-11","2005-Q4",111200,-0.101618705035971,"2004-05"
2016-05-31,2038,"Steuben","IN","Angola",864,153000,0.00459619172685489,0.0282258064516129,0.120879120879121,0.0358406610716691,0.0111807615967507,"2016-05","2016-Q2",153000,0,"2016-05"
2016-05-31,1547,"Bolivar","MS","Cleveland",865,113600,0.00264783759929391,0.017921146953405,0.00442086648983201,0.0211758594039928,0.0241310409428255,"2014-06","2014-Q2",116800,-0.0273972602739726,"2014-05"
2016-05-31,622,"Macon","NC",,866,121800,0.00164473684210526,0.00744416873449132,0.0445969125214408,-0.0100354758875174,,"2011-07","2011-Q3",130400,-0.0659509202453988,"2011-03"
2016-05-31,1011,"Fannin","TX",,867,87200,0.00809248554913295,0.0258823529411765,0.119383825417202,0.0407913032132423,0.00715437953324805,"2009-06","2009-Q2",88900,-0.0191226096737908,"2009-04"
2016-05-31,3073,"Washington","TX","Brenham",868,151800,0.00264200792602378,-0.00328299409061064,0.0340599455040872,0.015447068521947,,"2016-01","2016-Q1",152500,-0.00459016393442623,"2015-11"
2016-05-31,1037,"Gibson","IN",,869,96100,-0.00825593395252838,-0.0370741482965932,-0.0642648490749757,0.0170739636146147,0.00447882876696704,"2015-05","2015-Q2",102700,-0.0642648490749757,"2013-07"
2016-05-31,1117,"Jasper","IN","Chicago",870,137100,-0.00145666423889294,-0.00363372093023256,-0.0385694249649369,0.00383661855569661,0.0017676107004907,"2015-09","2015-Q3",145000,-0.0544827586206897,"2014-06"
2016-05-31,2730,"Iberville","LA","Baton Rouge",871,109900,0.0110395584176633,0.0387523629489603,0.154411764705882,,,"2016-05","2016-Q2",109900,0,"2016-05"
2016-05-31,1882,"Lincoln","TN",,872,96200,0.00417536534446764,-0.00310880829015544,0.117305458768873,0.0241025328852604,0.0201520002847027,"2016-01","2016-Q1",96700,-0.00517063081695967,"2016-01"
2016-05-31,2091,"Whitley","IN","Fort Wayne",873,119400,-0.00167224080267559,-0.00333889816360601,0.00336134453781513,0.00841609344742733,0.0013500034094025,"2015-12","2015-Q4",120500,-0.00912863070539419,"2015-10"
2016-05-31,1626,"Clinton","IN","Frankfort",874,83700,0.00119617224880383,0.0145454545454545,0.0120918984280532,0.0149879535750606,-0.0116435894970223,"2004-08","2004-Q3",101300,-0.173741362290227,"2001-03"
2016-05-31,1056,"Greene","IN",,875,78800,0.00254452926208651,-0.00379266750948167,0.012853470437018,0.0156866351076788,-0.000126815057090335,"2004-12","2004-Q4",92900,-0.151776103336921,"2004-06"
2016-05-31,1153,"Louisa","VA",,876,192100,-0.000520291363163372,-0.00363070539419087,-0.00620796689084325,0.00582666563679379,-0.0151136053793122,"2007-06","2007-Q2",261200,-0.264548238897397,"2005-02"
2016-05-31,2177,"Caroline","MD",,877,162900,0.00617665225447807,0.0225988700564972,0.0449005772931366,0.0123541413145778,-0.0304799140079572,"2006-10","2006-Q4",227200,-0.283010563380282,"2004-11"
2016-05-31,141,"Coos","NH","Berlin",878,112900,0.000886524822695035,0.019873532068654,0.0473098330241187,0.0132667482789881,-0.0215634144298413,"2007-02","2007-Q1",147500,-0.234576271186441,"2004-09"
2016-05-31,1217,"Monroe","IL","St. Louis",879,173000,0.0069848661233993,0.0236686390532544,0.00173711638679792,0.0172767552854767,-0.00312480826429773,"2007-11","2007-Q4",185200,-0.0658747300215983,"2005-06"
2016-05-31,1462,"Wabash","IN","Wabash",880,84800,-0.00235294117647059,0.00236406619385343,0.0639899623588457,0.029014993116582,-0.00982490125010993,"2006-02","2006-Q1",98300,-0.137334689725331,"2002-12"
2016-05-31,640,"Miami","KS","Kansas City",881,175900,-0.00170261066969353,0.0068689181453921,0.0654149000605694,0.0227339189396183,0.0227251868207878,"2016-04","2016-Q2",176200,-0.00170261066969353,"2016-04"
2016-05-31,2922,"Dorchester","MD","Cambridge",882,126600,0.0071599045346062,0.0111821086261981,0.0866952789699571,0.0233517137912531,-0.0290463952555146,"2007-08","2007-Q3",181200,-0.301324503311258,"2004-04"
2016-05-31,2740,"Jefferson","IN","Madison",883,103400,-0.000966183574879227,0.0157170923379175,0.089567966280295,0.0192448764914566,0.00808514805865745,"2005-09","2005-Q3",110300,-0.0625566636446056,"2004-11"
2016-05-31,560,"Henry","TN","Paris",884,88300,0.011454753722795,0.0363849765258216,0.0861008610086101,0.025379544067933,0.0147139163295256,"2016-05","2016-Q2",88300,0,"2016-05"
2016-05-31,302,"Rhea","TN","Dayton",885,120800,0.00165837479270315,-0.00902378999179656,0.00165837479270315,0.0154238728478238,0.0193825092129745,"2015-12","2015-Q4",124300,-0.0281576830249397,"2015-06"
2016-05-31,658,"Obion","TN","Union City",886,68200,-0.00583090379008746,-0.0115942028985507,-0.0380818053596615,0.0143833914553815,0.00481729553369759,"2015-06","2015-Q2",71300,-0.0434782608695652,"2014-10"
2016-05-31,1651,"Daviess","IN","Washington",887,99900,0.0142131979695431,0.0684491978609626,0.128813559322034,0.0352786084096128,0.0203151685860843,"2016-05","2016-Q2",99900,0,"2016-05"
2016-05-31,3255,"Jefferson Davis","LA",,888,112600,0.0135013501350135,0.065279091769158,0.0543071161048689,0.042373733785964,0.0208555440497649,"2005-12","2005-Q4",120700,-0.0671085335542668,"2005-11"
2016-05-31,1127,"Juneau","AK","Juneau",889,318500,-0.000627549419516787,0.00409836065573771,-0.0551765054879858,0.0115010104502071,0.00203194417988328,"2007-06","2007-Q2",338700,-0.059639799232359,"2006-12"
2016-05-31,289,"Polk","MO","Springfield",890,129000,0.00860046911649726,0.0246227164416203,0.0522022838499184,0.0107241683851051,,"2009-06","2009-Q2",159400,-0.190715181932246,
2016-05-31,472,"Delta","CO",,891,173800,0.000575705238917674,0.0046242774566474,0.0271867612293144,0.0206700369656987,-0.00244101361550497,"2008-01","2008-Q1",213000,-0.184037558685446,"2006-03"
2016-05-31,2066,"Wakulla","FL","Tallahassee",892,145900,0.00137268359643102,0.0281888653981677,0.03328611898017,0.00500929486140733,-0.023146498587123,"2006-12","2006-Q4",185800,-0.214747039827772,"2004-08"
2016-05-31,1757,"Hancock","WV","Weirton",893,72200,-0.00276243093922652,0.0140449438202247,0.0255681818181818,-0.0148292248559329,,"2011-11","2011-Q4",80600,-0.104218362282878,
2016-05-31,2415,"Marshall","TN","Lewisburg",894,107300,-0.00463821892393321,-0.0137867647058824,0.0160984848484848,0.0542278914493437,0.022255973594294,"2016-02","2016-Q1",108800,-0.0137867647058824,"2015-07"
2016-05-31,786,"Wayne","GA","Jesup",895,115900,0.000863557858376511,0.0017286084701815,0.0256637168141593,0.0285153864888348,0.010021909805229,"2004-12","2004-Q4",121900,-0.0492206726825267,"2004-04"
2016-05-31,1892,"Lumpkin","GA",,896,180400,0.00222222222222222,0.0151941474395048,0.0349971313826736,0.0430791476741295,-0.00641930074827668,"2008-10","2008-Q4",215700,-0.163653222067687,"2005-03"
2016-05-31,2755,"Jefferson","WA",,897,292700,0.00274066461116821,0.011752506049084,0.0524991010427904,0.0253999617419129,-0.00269285736702252,"2008-03","2008-Q1",320300,-0.0861692163596628,"2006-03"
2016-05-31,1943,"Neshoba","MS",,898,107600,0.0286806883365201,0.0580137659783677,0.0487329434697856,0.0083853204291422,0.0304701003163146,"2016-05","2016-Q2",107600,0,"2016-05"
2016-05-31,538,"Grant","NM","Silver City",899,129900,-0.00383435582822086,-0.0144157814871017,-0.049743964886613,-0.0097178380059747,,"2009-11","2009-Q4",158200,-0.178887484197219,"2008-12"
2016-05-31,522,"Giles","TN",,900,94200,-0.0115424973767051,-0.0228215767634855,0.0363036303630363,0.0306546732033226,0.014214370726136,"2009-07","2009-Q3",101300,-0.0700888450148075,"2009-01"
2016-05-31,956,"Copiah","MS","Jackson",901,79800,0.020460358056266,0.0139771283354511,0.119214586255259,0.0307082568513912,,"2016-05","2016-Q2",79800,0,"2016-05"
2016-05-31,1971,"Pickens","GA","Atlanta",902,145600,0.0196078431372549,0.0535455861070912,0.103866565579985,0.0295018443063759,0.0153718903752114,"2009-10","2009-Q4",152000,-0.0421052631578947,"2009-08"
2016-05-31,317,"Tate","MS","Memphis",903,114300,0.00971731448763251,0.0088261253309797,0.0554016620498615,-0.0101802374278224,,"2013-10","2013-Q4",125100,-0.0863309352517986,"2012-10"
2016-05-31,1599,"Carroll","OH","Canton",904,88800,0.00566251415628539,0.00338983050847458,0.00225733634311512,0.036019681902083,0.00379420725439328,"2008-02","2008-Q1",92100,-0.0358306188925081,"2007-06"
2016-05-31,1356,"Ripley","IN",,905,112800,-0.00441306266548985,-0.0026525198938992,-0.0489038785834739,-0.0014124350180259,-0.00114523549712142,"2005-03","2005-Q1",124200,-0.0917874396135266,"2004-09"
2016-05-31,2326,"Haralson","GA","Atlanta",906,95100,0.00955414012738853,0.0171122994652406,0.125443786982249,0.0732003629910911,0.00952351838405696,"2007-08","2007-Q3",101500,-0.0630541871921182,"2007-03"
2016-05-31,628,"Mason","MI","Ludington",907,104100,0.00579710144927536,0.0166015625,-0.0243673851921275,0.0304538447115703,-0.0139489698532896,"2008-04","2008-Q2",129700,-0.197378565921357,"2004-04"
2016-05-31,572,"Jones","GA","Macon",908,112300,-0.00354924578527063,-0.00619469026548673,0.0554511278195489,0.0212350693846319,0.00134561326931926,"2009-11","2009-Q4",120200,-0.0657237936772047,"2009-02"
2016-05-31,2178,"Caroline","VA","Richmond",909,164400,-0.00303214069132808,-0.00544464609800363,0.0129390018484288,0.0261404159278584,-0.034974315585225,"2006-09","2006-Q3",238900,-0.311845960652993,"2004-08"
2016-05-31,2358,"Jennings","IN","North Vernon",910,96000,0.00523560209424084,0.0180275715800636,0.0256410256410256,0.0236763560697535,-0.00165156485837847,"2005-10","2005-Q4",113100,-0.151193633952255,"2004-08"
2016-05-31,1600,"Carroll","TN",,911,61400,-0.016025641025641,-0.048062015503876,-0.058282208588957,0.0118076565615219,0.00906827214864259,"2014-10","2014-Q4",66300,-0.0739064856711916,"2011-09"
2016-05-31,2148,"Bradford","FL",,912,110600,0.0137488542621448,0.0553435114503817,0.0864440078585462,0.0293631994939099,-0.0104896881776352,"2007-10","2007-Q4",154700,-0.285067873303167,"2005-10"
2016-05-31,81,"Lee","GA","Albany",913,143100,0.00210084033613445,0.005621925509487,-0.00625,0.00182688121073316,-0.00275309736182083,"2008-06","2008-Q2",161700,-0.115027829313544,"2005-12"
2016-05-31,1039,"Gilmer","GA",,914,169000,0.00118483412322275,0.00655151876116736,0.0406403940886699,0.0383690473098048,-0.0137012164936179,"2007-01","2007-Q1",202400,-0.16501976284585,"2005-10"
2016-05-31,713,"Scott","MS",,915,111100,-0.00803571428571428,0.003613369467028,-0.00714924039320822,-0.00161233372104463,0.042606187031921,"2010-08","2010-Q3",113600,-0.0220070422535211,"2010-01"
2016-05-31,3055,"Washington","IN","Louisville/Jefferson County",916,94300,0.00106157112526539,-0.00527426160337553,0.0667420814479638,0.0303650825266892,0.00378935191122198,"2005-09","2005-Q3",103200,-0.0862403100775194,"2004-09"
2016-05-31,1173,"Marion","TN","Chattanooga",917,106900,-0.00186741363211951,-0.0111008325624422,0.0171265461465271,0.0269288888361128,0.0186092001210341,"2015-11","2015-Q4",112000,-0.0455357142857143,"2015-07"
2016-05-31,1897,"Madison","GA","Athens",918,110400,0.0165745856353591,0.0346766635426429,0.202614379084967,0.0353429234134273,0.000727540462174048,"2006-10","2006-Q4",114000,-0.0315789473684211,"2006-06"
2016-05-31,818,"Yazoo","MS","Jackson",919,83400,0.0296296296296296,0.0637755102040816,0.053030303030303,0.0327175093388501,0.0244540296423319,"2016-05","2016-Q2",83400,0,"2016-05"
2016-05-31,2954,"Lauderdale","TN",,920,67700,-0.00147492625368732,-0.00587371512481645,0.0257575757575758,0.0371985786225824,0,"2006-02","2006-Q1",68800,-0.0159883720930233,"2005-11"
2016-05-31,2720,"Henderson","TN",,921,83100,0,-0.00240096038415366,-0.00716845878136201,0.0151011718830494,0.00133343369290917,"2013-02","2013-Q1",88000,-0.0556818181818182,"2011-12"
2016-05-31,1076,"Hardee","FL","Wauchula",922,72900,0.00551724137931034,0.023876404494382,0.160828025477707,0.0376502160411769,-0.0313074031779758,"2009-02","2009-Q1",121500,-0.4,"2005-03"
2016-05-31,803,"Wells","IN","Fort Wayne",923,109700,-0.00543970988213962,-0.0326278659611993,-0.0543103448275862,0.0193006328534444,0.00477193113649466,"2015-11","2015-Q4",122100,-0.101556101556102,"2014-11"
2016-05-31,2327,"Hardeman","TN",,924,55300,-0.0514579759862779,-0.046551724137931,0.133196721311475,0.0151297443499163,0.00482735963589853,"2007-07","2007-Q3",62500,-0.1152,"2006-12"
2016-05-31,779,"Upson","GA","Thomaston",925,74300,-0.00134408602150538,-0.00402144772117962,0.0568990042674253,0.0169828331472304,-0.0135957792634466,"2006-05","2006-Q2",85200,-0.127934272300469,"2004-09"
2016-05-31,806,"White","GA",,926,133500,0.0152091254752852,0.0285053929121726,0.0454189506656225,0.0267366880199444,0.00242914497436963,"2009-02","2009-Q1",158300,-0.156664560960202,"2007-03"
2016-05-31,1169,"Marion","MS",,927,121700,-0.000821018062397373,0.00412541254125413,0.00412541254125413,0.0138704125635369,0.0468392202901957,"2015-09","2015-Q3",129100,-0.0573199070487994,"2015-06"
2016-05-31,2688,"Edgefield","SC","Augusta",928,114700,0.00879507475813544,0.0231935771632471,-0.0361344537815126,0.0317604639194355,,"2015-01","2015-Q1",122900,-0.0667209113100081,"2014-11"
2016-05-31,122,"Clay","IN","Terre Haute",929,88300,-0.00338600451467269,-0.0123042505592841,0.0486935866983373,0.0288365556330312,0.00322757059231482,"2005-01","2005-Q1",96700,-0.0868665977249224,"2004-07"
2016-05-31,2550,"Somerset","MD","Salisbury",930,88800,-0.0176991150442478,-0.0263157894736842,-0.0482315112540193,-0.0369615298311994,-0.0361296278740576,"2008-03","2008-Q1",136200,-0.348017621145374,"2004-07"
2016-05-31,3133,"San Jacinto","TX",,931,133900,0.000747384155455904,-0.00149142431021626,0.033976833976834,0.0514353436914015,,"2016-02","2016-Q1",134100,-0.00149142431021626,"2016-02"
2016-05-31,2493,"Randolph","IN",,932,60800,-0.0514820592823713,-0.109809663250366,-0.0485133020344288,-0.00454269277118913,-0.0345295550186833,"2005-12","2005-Q4",88600,-0.313769751693002,"1997-06"
2016-05-31,1924,"McNairy","TN",,933,70100,0.0144717800289436,0.0416047548291233,0.118022328548644,0.04519263425474,,"2016-05","2016-Q2",70100,0,"2016-05"
2016-05-31,1081,"Hardin","TN",,934,75100,0.0121293800539084,0.0401662049861496,0.0713266761768902,0.00902772282909869,,"2016-05","2016-Q2",75100,0,"2016-05"
2016-05-31,2652,"Chattooga","GA","Summerville",935,76700,0.00392670157068063,0.00656167979002625,0.139673105497771,0.0421306158714021,-0.00881405634966015,"2006-02","2006-Q1",85700,-0.105017502917153,"2005-07"
2016-05-31,688,"Posey","IN","Evansville",936,118700,-0.0124792013311148,-0.0222405271828666,-0.0262510254306809,0.00409360442042672,0.00264983917177353,"2015-09","2015-Q3",123100,-0.0357432981316003,"2015-03"
2016-05-31,809,"White","TN",,937,112400,0.015356820234869,0.0388170055452865,0.130784708249497,0.0375067718990092,0.0280936379270458,"2016-05","2016-Q2",112400,0,"2016-05"
2016-05-31,774,"Union","OR","La Grande",938,151000,0.0013262599469496,0.00733822548365577,0.0195813639432816,0.0208453806844455,0.017780964812067,"2009-02","2009-Q1",164400,-0.0815085158150852,"2007-08"
2016-05-31,1664,"Decatur","IN","Greensburg",939,112000,-0.0140845070422535,-0.0184049079754601,0.0108303249097473,0.0139588880098336,0.00782662328594541,"2016-03","2016-Q1",114400,-0.020979020979021,"2015-07"
2016-05-31,2807,"Montezuma","CO",,940,194800,0.00360638845955693,0.00257334019557385,0.0103734439834025,0.032638976572634,0.0146696879514501,"2008-11","2008-Q4",232700,-0.162870648904168,"2007-06"
2016-05-31,1521,"Audrain","MO","Mexico",941,90200,0.00110987791342952,0.00333704115684093,0.0367816091954023,0.0177598120807825,-0.000992345019435237,"2006-07","2006-Q3",93500,-0.0352941176470588,"2006-05"
2016-05-31,2494,"Randolph","MO","Moberly",942,84600,-0.00118063754427391,0.00834326579261025,0.0777070063694267,0.0401048265238308,0.0063637530150098,"2016-04","2016-Q2",84700,-0.00118063754427391,"2016-04"
2016-05-31,816,"Yates","NY","Rochester",943,121600,0.000823045267489712,0.00829187396351575,-0.0310756972111554,0.0268731383462384,0.0187349834261228,"2015-06","2015-Q2",128200,-0.0514820592823713,"2015-05"
2016-05-31,2854,"Tillamook","OR",,944,255500,0.00948241801659423,0.0150973381009138,0.0505756578947368,0.0189578954548979,-0.00288898109271907,"2007-12","2007-Q4",323800,-0.210932674490426,"2006-03"
2016-05-31,2660,"Churchill","NV","Fallon",945,161600,0.00435052827843381,0.00873907615480649,0.0507152145643693,0.0446394944214206,-0.0284184480222093,"2006-07","2006-Q3",218600,-0.260750228728271,"2004-10"
2016-05-31,1773,"Hickman","TN","Nashville",946,106600,-0.000937207122774133,0.00756143667296786,0.117400419287212,0.0438828213717097,0.0190128253895667,"2016-04","2016-Q2",106700,-0.000937207122774133,"2016-04"
2016-05-31,2375,"Lamoille","VT",,947,208500,-0.00382226469182991,-0.0132513014671084,0.01806640625,-0.00685897145473113,,"2010-09","2010-Q3",227700,-0.0843214756258235,
2016-05-31,3283,"Fredericksburg City","VA","Washington",948,294900,0.00717213114754098,0.0137504297009282,0.0692530819434373,0.0305542557021423,-0.0174599987881482,"2006-01","2006-Q1",360800,-0.182649667405765,"2005-01"
2016-05-31,1700,"Fayette","IN","Connersville",949,64300,0.0031201248049922,0.0141955835962145,0.0898305084745763,0.0306166831076105,-0.0241416521692096,"2005-02","2005-Q1",93500,-0.312299465240642,"1998-05"
2016-05-31,708,"Scott","IN","Louisville/Jefferson County",950,79800,0.00377358490566038,0.0139771283354511,-0.037394451145959,-0.00224050048751323,-0.00984610936565222,"2005-03","2005-Q1",104200,-0.234165067178503,"2002-10"
2016-05-31,2107,"Wyoming","WV",,951,62800,0.0194805194805195,0.0414593698175788,0.0753424657534247,0.0786939368135577,,"2016-05","2016-Q2",62800,0,"2016-05"
2016-05-31,3271,"West Baton Rouge","LA","Baton Rouge",952,177400,0.022478386167147,0.0447585394581861,0.00795454545454545,0.0157083129215498,0.0303927310253711,"2016-05","2016-Q2",177400,0,"2016-05"
2016-05-31,421,"Butts","GA","Atlanta",953,90900,-0.0108813928182807,-0.0360551431601273,-0.0873493975903614,0.0200766573123965,-0.00739120453889019,"2007-06","2007-Q2",109300,-0.168344007319305,"2002-08"
2016-05-31,3097,"King George","VA",,954,258100,0.008203125,0.0295173514160351,0.0424071082390953,0.0330236783246514,-0.0165256036866916,"2006-04","2006-Q2",305100,-0.154047853162897,"2005-01"
2016-05-31,2071,"Wasatch","UT","Heber",955,340700,0.00471837216160425,0.00978067575577949,0.0874561123523779,0.0391335417225851,0.022362810853473,"2009-06","2009-Q2",496300,-0.313520048357848,"2007-11"
2016-05-31,699,"Routt","CO","Steamboat Springs",956,400400,0.0172764227642276,0.0601006089489012,0.125667697497891,0.0442868448878362,-0.00141254014981862,"2008-02","2008-Q1",589700,-0.321010683398338,"2006-05"
2016-05-31,2357,"Itawamba","MS","Tupelo",957,95800,0.0764044943820225,0.0727883538633819,-0.0617042115572968,0.0315976196037577,0.0368691844363447,"2014-09","2014-Q3",107400,-0.108007448789572,"2014-04"
2016-05-31,1398,"Starke","IN",,958,99500,0.0132382892057026,0.0278925619834711,0.162383177570093,0.0166829055511311,-0.00179127046563776,"2006-03","2006-Q1",106100,-0.0622054665409991,"2004-11"
2016-05-31,1427,"Teller","CO","Colorado Springs",959,231000,0.010498687664042,0.0284951024042743,0.0824742268041237,0.0506911866246349,0.0145143594499135,"2016-05","2016-Q2",231000,0,"2016-05"
2016-05-31,1517,"Aransas","TX","Corpus Christi",960,181500,0.00554016620498615,0.0168067226890756,0.0371428571428571,0.0279901465283638,,"2016-05","2016-Q2",181500,0,"2016-05"
2016-05-31,2277,"Franklin","IN",,961,125900,-0.00395569620253165,-0.0109976433621367,0.0244100895036615,0.0132168066511418,0.0016025980313974,"2005-11","2005-Q4",133500,-0.0569288389513109,"2004-11"
2016-05-31,1001,"Elbert","CO","Denver",962,403300,0.00648864487147492,0.0212712079007344,0.126851075719475,0.0713051668820066,0.0246289814129115,"2016-05","2016-Q2",403300,0,"2016-05"
2016-05-31,3117,"Plaquemines","LA","New Orleans",963,211300,0.0393507132316773,0.0666330136294801,0.0687910976226606,0.00460627888050702,0.00119091543862915,"2009-08","2009-Q3",244600,-0.136140637775961,"2008-03"
2016-05-31,100,"Bibb","AL","Birmingham",964,91900,-0.00862998921251348,-0.0275132275132275,0.0132304299889746,0.0183819896703601,-0.0145436590138264,"2007-08","2007-Q3",114000,-0.193859649122807,"2005-09"
2016-05-31,605,"Logan","CO","Sterling",965,119400,0.00251889168765743,0.00336134453781513,0.0248927038626609,0.0342430998797654,0.0217339022033871,"2016-05","2016-Q2",119400,0,"2016-05"
2016-05-31,2308,"Grainger","TN","Knoxville",966,122100,0.00164068908941756,0.0149625935162095,0.119156736938588,0.0438927628288257,0.0086715327729685,"2007-11","2007-Q4",125300,-0.0255387071029529,"2007-09"
2016-05-31,2135,"Barnwell","SC",,967,75000,0.00401606425702811,0.0288065843621399,0.0775862068965517,-0.00602295724422275,,"2009-11","2009-Q4",82400,-0.0898058252427184,
2016-05-31,1036,"George","MS",,968,131000,0.00306278713629403,0.0274509803921569,0.0513643659711075,0.00829404812748691,0.0335275059579616,"2009-06","2009-Q2",133200,-0.0165165165165165,"2009-05"
2016-05-31,1123,"Jerome","ID","Twin Falls",969,130600,0.00307219662058372,0.0116189000774593,0.0251177394034537,0.0328703809934705,,"2006-10","2006-Q4",164200,-0.20462850182704,
2016-05-31,623,"Macon","TN","Nashville",970,96700,0.00834202294056309,0.0287234042553191,0.0442764578833693,0.0394261305746402,0.0149065195729283,"2016-05","2016-Q2",96700,0,"2016-05"
2016-05-31,1960,"Overton","TN","Cookeville",971,78900,-0.00879396984924623,-0.00252844500632111,0.0823045267489712,0.000507743343729716,,"2016-03","2016-Q1",79800,-0.0112781954887218,"2016-02"
2016-05-31,1237,"Morgan","TN","Knoxville",972,90300,0.0296465222348917,0.0788530465949821,0.17578125,0.043167563810135,0.00761872419965925,"2016-05","2016-Q2",90300,0,"2016-05"
2016-05-31,1739,"Grenada","MS","Grenada",973,94500,-0.00735294117647059,-0.0207253886010363,-0.10933081998115,-0.0058228122705879,0.0196361422097806,"2015-02","2015-Q1",110100,-0.141689373297003,"2014-05"
2016-05-31,2423,"McDuffie","GA","Augusta",974,76000,0,-0.0206185567010309,0.0599721059972106,0.0230969257581748,-0.00984048970163953,"2014-05","2014-Q2",87700,-0.133409350057013,"2013-11"
2016-05-31,1266,"Newton","MS",,975,100100,0.0287769784172662,0.0570221752903907,0.047071129707113,0.00882006987242234,0.0353840403185131,"2016-05","2016-Q2",100100,0,"2016-05"
2016-05-31,264,"Owen","IN","Bloomington",976,87300,0.0046029919447641,0.0258519388954172,0.043010752688172,0.0209580605316457,0.000689895774599103,"2005-09","2005-Q3",98100,-0.110091743119266,"2004-05"
2016-05-31,2564,"Sullivan","IN","Terre Haute",977,64400,0.0238473767885533,0.0505709624796085,0.0141732283464567,0.00892998907199627,-0.0129958454144861,"2005-11","2005-Q4",84600,-0.238770685579196,
2016-05-31,763,"Union","GA",,978,171900,0,-0.00116211504938989,0.0449848024316109,0.0305321388963655,-0.0227134186470254,"2006-10","2006-Q4",220400,-0.22005444646098,"2003-08"
2016-05-31,75,"Jay","IN",,979,69900,-0.00568990042674253,-0.00710227272727273,0.111287758346582,0.0498791801838028,-0.0170308038087084,"2006-01","2006-Q1",86000,-0.187209302325581,"2001-04"
2016-05-31,462,"Crook","OR","Prineville",980,205400,0.00195121951219512,0.00983284169124877,0.169703872437358,0.111269932587639,-0.00607258348468687,"2006-11","2006-Q4",246800,-0.1677471636953,"2006-03"
2016-05-31,2031,"Spencer","IN",,981,109000,0.000918273645546373,0.0167910447761194,0.064453125,0.0376709533228843,0.014055712848092,"2016-05","2016-Q2",109000,0,"2016-05"
2016-05-31,1022,"Fulton","IN",,982,83500,0.00481347773766546,0.00360576923076923,0.0334158415841584,0.0266799455160229,-0.01826273519417,"2005-10","2005-Q4",104900,-0.204003813155386,"2001-03"
2016-05-31,2365,"Kewaunee","WI","Green Bay",983,121800,0.0124688279301746,0.0261162594776748,0.0836298932384341,-0.00276832127063165,0.00140655088509289,"2009-11","2009-Q4",145100,-0.160578911095796,"2009-01"
2016-05-31,1139,"La Paz","AZ",,984,121600,0.00745650372825186,0.00578990901571547,-0.00246103363412633,0.0213703600939947,-0.0249785238461971,"2007-02","2007-Q1",175200,-0.305936073059361,"2005-07"
2016-05-31,200,"Kent","MD",,985,182300,0.00164835164835165,0.000548847420417124,0.00941306755260244,-0.00865699864553493,-0.0352873359106408,"2008-01","2008-Q1",269500,-0.323562152133581,"2004-06"
2016-05-31,1593,"Carroll","IN","Lafayette-West Lafayette",986,108200,0.0169172932330827,0.0393852065321806,0.158458244111349,0.0220946270683871,,"2016-05","2016-Q2",108200,0,"2016-05"
2016-05-31,2433,"Minidoka","ID","Burley",987,131800,0.0476947535771065,0.085667215815486,0.0821018062397373,0.0147425331721045,0.00792173892457537,"2008-07","2008-Q3",143800,-0.0834492350486787,"2008-02"
2016-05-31,1329,"Plumas","CA",,988,222500,0.000449640287769784,0.0183066361556064,0.0853658536585366,0.0339414329026027,-0.0504040842683068,"2005-07","2005-Q3",377100,-0.409970830018563,
2016-05-31,1796,"Jackson","IA",,989,136900,0.00735835172921266,0.0201192250372578,0.155274261603376,,,"2016-05","2016-Q2",136900,0,"2016-05"
2016-05-31,1288,"Orange","IN",,990,78300,-0.00127551020408163,-0.0163316582914573,0.0182054616384915,0.0253136588819913,0.00378116342765367,"2004-12","2004-Q4",91600,-0.145196506550218,"2004-05"
2016-05-31,2442,"Montague","TX",,991,101600,-0.00294406280667321,-0.0221366698748797,0.114035087719298,0.0198277274516478,-0.00347592146558051,"2008-05","2008-Q2",108400,-0.0627306273062731,"2006-10"
2016-05-31,2376,"Lampasas","TX","Killeen",992,146300,-0.00880758807588076,-0.0253164556962025,0.0958801498127341,-0.00761509964763796,0.000823954077408651,"2009-06","2009-Q2",185100,-0.209616423554835,"2006-06"
2016-05-31,3042,"Tishomingo","MS",,993,107900,0.00465549348230913,-0.00369344413665743,0.152777777777778,0.0418531614783257,0.0600894082736798,"2016-01","2016-Q1",109100,-0.0109990834097159,"2015-12"
