"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-05-31,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",119,733400,0.00603566529492456,0.0248742314141979,0.074736225087925,0.0728481108438936,0.00726308776367657,"2016-05","2016-Q2",733400,0,"2016-05"
2016-05-31,3737,"Boise","ID","Boise City","Ada",120,196100,0.009783728115345,0.0326487625065824,0.0973698936765529,0.0678950646402929,0.00242887035633088,"2007-05","2007-Q2",215700,-0.0908669448307835,"2006-06"
2016-05-31,24960,"Greenville","SC","Greenville","Greenville",121,146300,0.0061898211829436,0.0180932498260264,0.0797047970479705,0.0331292072125242,0.0210400759832012,"2016-05","2016-Q2",146300,0,"2016-05"
2016-05-31,10417,"Birmingham","AL","Birmingham","Jefferson",122,61800,0.00162074554294976,-0.0032258064516129,-0.0032258064516129,-0.00943565001327129,-0.0143357015823454,"2007-10","2007-Q4",73600,-0.160326086956522,"2003-05"
2016-05-31,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake",123,247100,0.00488003253355022,0.0152013147082991,0.0738809213385485,0.0463604208051176,0.0195522729395885,"2009-05","2009-Q2",271100,-0.0885282183696053,"2007-06"
2016-05-31,25218,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",124,744500,0.00526600054010262,0.0167986888828189,0.0584304805231732,0.0582684589014977,-0.00570027899862258,"2006-05","2006-Q2",788300,-0.0555626030698972,"2005-10"
2016-05-31,30141,"Akron","OH","Akron","Summit",125,61800,0,0.00324675324675325,-0.0032258064516129,-0.00820818112830846,-0.0270516341956477,"2005-11","2005-Q4",82600,-0.25181598062954,"1997-08"
2016-05-31,47426,"Rockford","IL","Rockford","Winnebago",126,76100,0.00131578947368421,0.00928381962864721,0.0256064690026954,-0.0306143663623644,-0.0340442355239704,"2007-08","2007-Q3",112900,-0.325952170062002,"1998-08"
2016-05-31,54288,"Salinas","CA","Salinas","Monterey",127,387900,0.00284384694932782,0.00884265279583875,0.0721393034825871,0.11687640933653,-0.044371296257426,"2006-04","2006-Q2",611600,-0.365761935905821,"2004-02"
2016-05-31,14724,"Worcester","MA","Worcester","Worcester",128,198100,0.00405473897617841,0.000505050505050505,0.0426315789473684,0.022664505719308,-0.0189629196548176,"2006-01","2006-Q1",241000,-0.178008298755187,"2003-09"
2016-05-31,25981,"Moreno Valley","CA","Riverside","Riverside",129,275800,0.00767263427109974,0.0291044776119403,0.0918448139350752,0.12056814338441,-0.0321762345738276,"2006-08","2006-Q3",387300,-0.287890524141492,"2004-09"
2016-05-31,52998,"Little Rock","AR","Little Rock","Pulaski",130,130100,-0.000768049155145929,0.00463320463320463,0.0300870942201108,0.00263406191365689,0.00570947416740486,"2008-11","2008-Q4",130300,-0.00153491941673062,"2008-11"
2016-05-31,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",131,178100,0.0119318181818182,0.0384839650145773,0.169402495075509,0.115962777034495,-0.0319006004415496,"2006-03","2006-Q1",248400,-0.283011272141707,"2004-08"
2016-05-31,51167,"Brownsville","TX","Brownsville","Cameron",132,75200,0.00669344042838019,0.0162162162162162,0.0231292517006803,0.0132789864898604,0.00937542508815303,"2015-10","2015-Q4",76800,-0.0208333333333333,"2015-09"
2016-05-31,26637,"Providence","RI","Providence","Providence",133,159200,0.000628535512256443,0.00378310214375788,0.0764029749830967,0.0156593322115881,-0.0373301783907772,"2006-02","2006-Q1",233200,-0.317324185248714,"2003-06"
2016-05-31,16753,"Amarillo","TX","Amarillo","Potter",134,111000,0.00452488687782805,0.0109289617486339,0.0551330798479087,0.019263242256762,0.0103896529961789,"2016-05","2016-Q2",111000,0,"2016-05"
2016-05-31,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",135,220100,0.00640146319158665,0.0289855072463768,0.087988136431043,0.0845210496898001,-0.0389613061344219,"2006-09","2006-Q3",336100,-0.345135376376079,"2004-06"
2016-05-31,4764,"Fort Collins","CO","Fort Collins","Larimer",136,325500,0.00649350649350649,0.0222989949748744,0.12551867219917,0.0792506180674897,0.0392444795869757,"2016-05","2016-Q2",325500,0,"2016-05"
2016-05-31,40897,"Shreveport","LA","Shreveport","Caddo",137,96800,0.0020703933747412,0.00938477580813347,0.0210970464135021,0.00934741990956889,0.000103364524072669,"2008-07","2008-Q3",100900,-0.0406342913776016,"2006-08"
2016-05-31,31471,"Evansville","IN","Evansville","Vanderburgh",138,104500,0.000957854406130268,-0.00665399239543726,0.0135790494665373,0.0150067051999916,0.00203209779780233,"2015-12","2015-Q4",108100,-0.0333024976873266,"2015-07"
2016-05-31,34937,"Yonkers","NY","New York","Westchester",139,414000,0.000241604252234839,0.0114830197898852,0.0686628807434177,0.0155819374072388,-0.0152152778960238,"2007-01","2007-Q1",487800,-0.151291512915129,"2004-11"
2016-05-31,18518,"Hayward","CA","San Francisco","Alameda",140,534700,0.00545317788642347,0.0245257712205403,0.144477739726027,0.140169552663416,-0.00696341344501694,"2006-11","2006-Q4",584500,-0.0852010265183918,"2005-07"
2016-05-31,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",141,280800,0.00609100680759584,0.0192377495462795,0.0930323082911639,0.108330491763076,-0.0235591484062012,"2006-02","2006-Q1",358400,-0.216517857142857,"2004-12"
2016-05-31,37837,"Chattanooga","TN","Chattanooga","Hamilton",142,124900,0.00321285140562249,0.00888529886914378,0.0486985726280437,0.0187885028709045,0.00970600324538573,"2016-05","2016-Q2",124900,0,"2016-05"
2016-05-31,17539,"Columbus","GA","Columbus","Muscogee",143,89800,-0.00553709856035437,-0.00222222222222222,0.0112612612612613,-0.0253467867515368,,"2010-10","2010-Q4",105900,-0.152030217186025,
2016-05-31,10215,"Aurora","IL","Chicago","Kane",144,154500,-0.000646830530401035,0.00194552529182879,0.0355227882037534,0.0145987971925263,-0.0246498009091964,"2007-04","2007-Q2",200300,-0.228657014478283,"2002-05"
2016-05-31,13108,"Ontario","CA","Riverside","San Bernardino",145,358100,0.0047699214365881,0.0167518455423055,0.0654567093127046,0.0980825990677976,-0.0183589640654371,"2006-06","2006-Q2",431800,-0.170680870773506,"2005-06"
2016-05-31,32179,"Jackson","MS","Jackson","Hinds",146,58100,-0.0202360876897133,-0.0629032258064516,-0.0644122383252818,-0.016686932114737,0.00847117080281379,"2009-08","2009-Q3",78400,-0.258928571428571,"2007-04"
2016-05-31,31821,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",147,156200,0.0045016077170418,0.0209150326797386,0.12455003599712,0.0627857191728889,0.0178274008439285,"2016-05","2016-Q2",156200,0,"2016-05"
2016-05-31,40492,"Rancho Cucamonga","CA","Riverside","San Bernardino",148,449600,0.00716845878136201,0.0215860031810952,0.0455813953488372,0.0757379916031431,-0.0138331951273838,"2006-06","2006-Q2",517800,-0.131711085361143,"2005-06"
2016-05-31,40202,"Overland Park","KS","Kansas City","Johnson",149,250400,0.00764587525150905,0.0249693000409333,0.0592216582064298,0.0377015104109883,0.0181881286646757,"2016-05","2016-Q2",250400,0,"2016-05"
2016-05-31,26140,"Newport News","VA","Virginia Beach","Newport News City",150,166300,0.000601684717208183,-0.000600961538461538,0.00604960677555959,-0.00625491622550611,-0.0106531324694399,"2007-10","2007-Q4",199900,-0.168084042021011,"2005-09"
2016-05-31,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",151,530500,0.00702353834472285,0.0203885362569725,0.0861998361998362,0.0758891155613226,-0.0148635926815091,"2006-07","2006-Q3",619200,-0.143249354005168,"2005-06"
2016-05-31,5424,"Killeen","TX","Killeen","Bell",152,101900,0.00196656833824975,0.00891089108910891,0.0440573770491803,-0.000587774700917643,-0.0104613183180159,"2006-11","2006-Q4",116100,-0.122308354866494,"2004-11"
2016-05-31,6792,"Roanoke","VA","Roanoke","Roanoke City",153,141900,0.00141143260409315,0.007097232079489,0.00638297872340425,0.0147230365751483,0.00396090761763324,"2010-04","2010-Q2",146300,-0.0300751879699248,"2009-12"
2016-05-31,47958,"Tempe","AZ","Phoenix","Maricopa",154,246000,0.00367197062423501,0.0140148392415499,0.0894596988485385,0.1012234899255,-0.0102874573774069,"2006-04","2006-Q2",273400,-0.100219458668617,"2005-09"
2016-05-31,48215,"Vancouver","WA","Portland","Clark",155,254700,0.00951248513674197,0.0336850649350649,0.132503334815474,0.0851115779976455,0.00838334874646773,"2016-05","2016-Q2",254700,0,"2016-05"
2016-05-31,12014,"Huntsville","AL","Huntsville","Madison",156,137900,0.00363901018922853,0.0109970674486804,0.031413612565445,0.00396255447872296,,"2008-11","2008-Q4",150400,-0.0831117021276596,"2007-07"
2016-05-31,38333,"El Cajon","CA","San Diego","San Diego",157,446400,0.00224517287831163,0.00631199278629396,0.0659025787965616,0.0753071072450429,-0.0119450517700592,"2006-02","2006-Q1",505800,-0.117437722419929,"2004-07"
2016-05-31,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",158,249100,0.00727860897695107,0.0297643654402646,0.089676290463692,0.0986840682843937,-0.0379046254759243,"2006-07","2006-Q3",372000,-0.330376344086022,"2004-06"
2016-05-31,41256,"Topeka","KS","Topeka","Shawnee",159,95400,-0.00209205020920502,0.00632911392405063,0.0472008781558727,-0.00208335143696892,,"2008-08","2008-Q3",117200,-0.186006825938567,
2016-05-31,17950,"Elk Grove","CA","Sacramento","Sacramento",160,364600,0.00523848910945685,0.0153160679476469,0.0838287752675386,0.107020355302015,-0.0236094502572901,"2006-01","2006-Q1",468200,-0.221272960273387,"2004-07"
2016-05-31,47250,"Pueblo","CO","Pueblo","Pueblo",161,128600,0.00704776820673453,0.016600790513834,0.0752508361204013,0.0334351846881065,0.00421750892678063,"2016-05","2016-Q2",128600,0,"2016-05"
2016-05-31,11529,"Fredericksburg","VA","Washington","Spotsylvania",162,242100,0.0049813200498132,0.00875,0.0319693094629156,0.0456179587298131,-0.025854996965374,"2006-04","2006-Q2",314900,-0.231184503016831,"2004-10"
2016-05-31,30742,"Cape Coral","FL","Fort Myers","Lee",163,201100,0.00600300150075038,0.0171977744056651,0.116601887840089,0.114982992572139,-0.0315841598828523,"2006-03","2006-Q1",279200,-0.279727793696275,"2005-01"
2016-05-31,7221,"Springfield","MA","Springfield","Hampden",164,130900,0.00306513409961686,0.0123743232791957,0.0242566510172144,0.00417712565639938,-0.0132643816020585,"2007-06","2007-Q2",150900,-0.132538104705103,"2004-10"
2016-05-31,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",165,257500,0.00822239624119029,0.0275339185953711,0.0869565217391304,0.101779810938537,-0.0223175333523088,"2006-07","2006-Q3",324700,-0.206960271019403,"2005-04"
2016-05-31,19523,"Murfreesboro","TN","Nashville","Rutherford",166,185400,0.0048780487804878,0.0214876033057851,0.0772806507844277,0.0514017117512215,0.025307782029254,"2016-05","2016-Q2",185400,0,"2016-05"
2016-05-31,10843,"Clarksville","TN","Clarksville","Montgomery",167,139700,0.00215208034433285,0.00575953923686105,0.0226939970717423,0.0143406303743452,0.0240035945914936,"2015-12","2015-Q4",140300,-0.00427655024946543,"2015-11"
2016-05-31,39931,"Naperville","IL","Chicago","Du Page",168,369600,-0.00135098621994056,0.00108342361863489,-0.000270489586150933,0.0233590778032811,-0.00556193289803519,"2007-04","2007-Q2",396400,-0.0676084762865792,"2005-06"
2016-05-31,40298,"Peoria","AZ","Phoenix","Maricopa",169,235000,0.00513259195893926,0.0120585701981051,0.0614272809394761,0.0965891176901692,-0.0231097693803181,"2006-02","2006-Q1",298300,-0.212202480724103,"2005-05"
2016-05-31,4655,"Fairfax","VA","Washington","Fairfax",170,505300,-0.00039564787339268,0.00657370517928287,0.000792236086353733,0.0317462691930308,-0.0059179111212444,"2005-12","2005-Q4",540900,-0.0658162322055833,"2005-06"
2016-05-31,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",171,474800,0.00380549682875264,0.0147467407565719,0.0576965916685231,0.0676299838513623,-0.0139656275479794,"2006-06","2006-Q2",546800,-0.131675201170446,"2005-05"
2016-05-31,20008,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",172,352800,0.00713673993719669,0.0261780104712042,0.0726664639708118,0.095301541420497,-0.0147689875574307,"2006-09","2006-Q3",417100,-0.154159673939103,"2005-06"
2016-05-31,39191,"Kansas City","KS","Kansas City","Wyandotte",173,69700,0.00432276657060519,0.00287769784172662,0.0657492354740061,0.00733216368405931,-0.0158802503978916,"2007-08","2007-Q3",92400,-0.245670995670996,"2002-09"
2016-05-31,30559,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",174,217500,0.0046189376443418,0.0177819372952737,0.0962701612903226,0.0871844915783933,-0.0341918753682136,"2006-03","2006-Q1",308600,-0.295204147764096,"2004-09"
2016-05-31,7353,"Syracuse","NY","Syracuse","Onondaga",175,77900,-0.0089058524173028,-0.0310945273631841,-0.0101651842439644,-0.000256541850088388,0.00875087534429664,"2016-01","2016-Q1",80600,-0.0334987593052109,"2015-03"
2016-05-31,20317,"Salem","OR","Salem","Marion",176,204500,0.00838264299802761,0.0230115057528764,0.109603906673901,0.038624566539438,0.0081802739464476,"2007-07","2007-Q3",206600,-0.0101645692158761,"2007-04"
2016-05-31,32060,"Hollywood","FL","Miami-Fort Lauderdale","Broward",177,223400,0.00994575045207957,0.0275988960441582,0.1214859437751,0.107632458718153,-0.025417670872796,"2006-05","2006-Q2",289000,-0.226989619377163,"2005-03"
2016-05-31,19873,"Paterson","NJ","New York","Passaic",178,194700,0.00257466529351184,0.011954261954262,0.0616139585605234,-0.00495875487908548,-0.0500045145241728,"2007-01","2007-Q1",336200,-0.420880428316478,"2003-05"
2016-05-31,5519,"Lakewood","CO","Denver","Jefferson",179,336200,0.0044816253361219,0.0206435944140862,0.146266621206955,0.0931264478009857,0.036593453931355,"2016-05","2016-Q2",336200,0,"2016-05"
2016-05-31,10071,"Alexandria","VA","Washington","Alexandria City",180,493400,-0.00323232323232323,-0.0088388911209321,0.0108584306494571,0.0375750635647678,0.00493473701229297,"2015-11","2015-Q4",499300,-0.0118165431604246,"2015-08"
2016-05-31,31184,"Dayton","OH","Dayton","Montgomery",181,50400,0.00198807157057654,0,0.0100200400801603,-0.00963570892704801,,"2010-08","2010-Q3",57900,-0.129533678756477,
2016-05-31,28065,"Yuma","AZ","Yuma","Yuma",182,130800,0.00460829493087558,0.00153139356814701,-0.0113378684807256,0.00512369635246146,-0.0367484353271674,"2006-08","2006-Q3",195700,-0.331630045988758,"2004-12"
2016-05-31,54626,"Sunnyvale","CA","San Jose","Santa Clara",183,1411700,0.00326913510056144,0.0243070671890872,0.126745949397398,0.146385216766739,0.0608354224842735,"2016-05","2016-Q2",1411700,0,"2016-05"
2016-05-31,21114,"Visalia","CA","Visalia","Tulare",184,201200,0.00751126690035053,0.0177035912999494,0.0651138168343039,0.073088926740033,-0.0317802372637016,"2006-04","2006-Q2",278000,-0.276258992805755,"2004-11"
2016-05-31,25514,"Las Cruces","NM","Las Cruces","Dona Ana",185,137700,0.00145454545454545,0,0.00145454545454545,-0.0148553393601899,-0.00845316927340523,"2009-06","2009-Q2",172000,-0.199418604651163,"2005-07"
2016-05-31,4054,"Charleston","SC","Charleston","Charleston",186,263000,0.00650593187906621,0.0205665502522313,0.0747854515733551,0.0492549888568441,0.00690946949084359,"2016-05","2016-Q2",263000,0,"2016-05"
2016-05-31,19865,"Pasadena","TX","Houston","Harris",187,120500,0.0134566862910008,0.0432900432900433,0.125116713352007,0.0643971238484071,0.0181124719944301,"2016-05","2016-Q2",120500,0,"2016-05"
2016-05-31,3806,"Bridgeport","CT","Stamford","Fairfield",188,155800,0.00321957501609787,0.00711053652230123,0.0352159468438538,-0.00899471678839414,-0.0406754799792697,"2006-12","2006-Q4",238700,-0.347297863426896,"2003-03"
2016-05-31,38438,"Eugene","OR","Eugene","Lane",189,249200,0.00809061488673139,0.0323115161557581,0.0801907238838318,0.0395175305479101,0.00469356067682947,"2007-05","2007-Q2",251600,-0.0095389507154213,"2007-03"
2016-05-31,11337,"Escondido","CA","San Diego","San Diego",190,432600,0.00417827298050139,0.0202830188679245,0.0790720878024445,0.0858305734484406,-0.012422195316325,"2006-05","2006-Q2",490200,-0.11750305997552,"2004-09"
2016-05-31,19360,"Midland","TX","Midland","Midland",191,186900,-0.00213561131873999,-0.00532197977647685,0.00322061191626409,0.0602469181412997,0.0643247415547825,"2016-02","2016-Q1",187900,-0.00532197977647685,"2015-08"
2016-05-31,26857,"Round Rock","TX","Austin","Williamson",192,229800,0.00568927789934354,0.0177147918511957,0.0824305228450306,0.0668209975162384,0.0312691767808035,"2016-05","2016-Q2",229800,0,"2016-05"
2016-05-31,5052,"Hampton","VA","Virginia Beach","Hampton City",193,157900,0.00126823081800888,0.00830140485312899,0.00830140485312899,-0.001638526576906,-0.00635831779509966,"2007-11","2007-Q4",180100,-0.123264852859522,"2005-11"
2016-05-31,47019,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",194,721400,0.00333796940194715,0.0116393212733137,0.0470246734397678,0.0655007197938346,0.00898094708415287,"2016-05","2016-Q2",721400,0,"2016-05"
2016-05-31,54722,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",195,745100,0.00499055840302131,0.0187312004375171,0.0574794209480556,0.0563380650598553,0.0061197043964869,"2016-05","2016-Q2",745100,0,"2016-05"
2016-05-31,4174,"Columbia","SC","Columbia","Richland",196,125200,0.000799360511590727,0,0.0338563170933113,-0.00580795847379156,-0.00654707643244368,"2007-05","2007-Q2",136400,-0.0821114369501466,"2005-06"
2016-05-31,12694,"Mesquite","TX","Dallas-Fort Worth","Dallas",197,135400,0.0014792899408284,0.019578313253012,0.161234991423671,0.0777891236752033,0.0147998989837945,"2016-05","2016-Q2",135400,0,"2016-05"
2016-05-31,24812,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",198,595000,0.00202088245200404,0.0138013290168683,0.0663082437275986,0.0747161466269022,-0.00760477387561176,"2006-06","2006-Q2",642700,-0.0742181422125408,"2005-08"
2016-05-31,21159,"Warren","MI","Detroit","Macomb",199,105200,0.00573613766730402,0.0223517978620019,0.078974358974359,0.0973946941348074,-0.0283814294630219,"2005-07","2005-Q3",144600,-0.272475795297372,"1998-01"
2016-05-31,32783,"McKinney","TX","Dallas-Fort Worth","Collin",200,274200,0.00402782863419993,0.0136783733826248,0.090258449304175,0.0918580494866432,0.041208993306489,"2016-05","2016-Q2",274200,0,"2016-05"
2016-05-31,48443,"West Valley City","UT","Salt Lake City","Salt Lake",201,181600,0.00553709856035437,0.0202247191011236,0.0933172787477423,0.0522105159225164,0.0103694231525226,"2008-06","2008-Q2",210700,-0.138111058376839,"2006-11"
2016-05-31,13480,"Renton","WA","Seattle","King",202,378300,0.0123093390420123,0.0398570643210555,0.11724748966332,0.0816558099366596,0.0085865116067454,"2016-05","2016-Q2",378300,0,"2016-05"
2016-05-31,51260,"Canton","OH","Canton","Stark",203,86900,0.00230680507497117,0.0116414435389988,0.0308422301304864,0.0134115417632923,-0.0171393554872625,"2006-08","2006-Q3",103700,-0.162005785920926,"2001-01"
2016-05-31,5914,"Metairie","LA","New Orleans","Jefferson",204,222500,0.00633197648123021,0.015518028297581,0.0743602124577499,0.0424959406284156,0.0220495879558351,"2016-05","2016-Q2",222500,0,"2016-05"
2016-05-31,47570,"Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara",205,337300,0.00536512667660209,0.0184178743961353,0.0640378548895899,0.0767926538715427,-0.0298507931433628,"2005-12","2005-Q4",458600,-0.26450065416485,"2004-03"
